1, 2, 3, 4, 5, 8, 11, 7, 9, 6, 10, 12, 13, 14, 0, 15
2, 6, 3, 4, 1, 7, 10, 8, 5, 9, 12, 15, 13, 14, 0, 11
1, 7, 2, 4, 5, 3, 0, 8, 9, 6, 14, 12, 13, 11, 10, 15
1, 2, 3, 4, 5, 6, 8, 12, 9, 14, 10, 11, 13, 15, 0, 7
5, 1, 2, 4, 9, 7, 0, 8, 6, 11, 3, 12, 13, 10, 14, 15
1, 0, 2, 3, 6, 7, 8, 4, 5, 10, 15, 11, 9, 13, 14, 12
1, 2, 3, 0, 9, 7, 10, 4, 6, 5, 11, 8, 13, 14, 15, 12
1, 2, 3, 4, 5, 11, 15, 7, 9, 6, 14, 0, 13, 10, 12, 8
1, 2, 3, 0, 6, 7, 8, 4, 5, 9, 14, 12, 13, 11, 10, 15
1, 2, 3, 4, 0, 5, 6, 8, 9, 15, 7, 14, 13, 10, 12, 11
1, 7, 2, 8, 0, 5, 4, 3, 9, 6, 10, 12, 13, 14, 11, 15
1, 2, 4, 8, 0, 7, 3, 11, 5, 9, 6, 10, 13, 14, 15, 12
2, 5, 3, 4, 1, 10, 6, 7, 14, 0, 11, 8, 9, 13, 15, 12
1, 3, 4, 8, 5, 2, 15, 7, 9, 0, 6, 11, 13, 10, 14, 12
1, 7, 2, 4, 6, 3, 0, 8, 5, 14, 10, 12, 9, 13, 11, 15
2, 3, 7, 4, 0, 5, 10, 8, 1, 9, 6, 12, 13, 14, 11, 15
1, 7, 2, 3, 5, 8, 4, 11, 9, 6, 10, 0, 13, 14, 15, 12
5, 1, 3, 4, 0, 2, 7, 11, 9, 6, 12, 8, 13, 10, 14, 15
1, 2, 4, 7, 5, 6, 0, 3, 9, 11, 14, 8, 13, 10, 15, 12
1, 3, 6, 4, 5, 10, 2, 7, 14, 0, 11, 8, 9, 13, 15, 12
5, 2, 8, 3, 6, 1, 0, 4, 9, 10, 7, 11, 13, 14, 15, 12
1, 2, 3, 4, 5, 10, 6, 11, 9, 8, 12, 0, 13, 14, 7, 15
1, 2, 3, 4, 9, 5, 6, 8, 14, 15, 7, 11, 0, 13, 10, 12
1, 2, 3, 4, 5, 7, 15, 8, 9, 6, 12, 14, 13, 10, 0, 11
5, 1, 3, 4, 9, 6, 7, 8, 10, 2, 12, 0, 13, 14, 11, 15
