1, 2, 3, 4, 5, 14, 10, 6, 9, 7, 8, 0, 13, 11, 15, 12
1, 2, 7, 3, 6, 9, 11, 4, 5, 0, 8, 12, 13, 10, 14, 15
1, 6, 2, 4, 5, 10, 3, 7, 9, 8, 14, 12, 13, 11, 0, 15
1, 2, 3, 4, 5, 15, 6, 8, 9, 14, 10, 11, 13, 7, 0, 12
1, 3, 4, 7, 10, 2, 0, 8, 5, 9, 6, 11, 13, 14, 15, 12
1, 2, 3, 8, 0, 10, 4, 6, 5, 9, 7, 11, 13, 14, 15, 12
1, 2, 4, 8, 5, 3, 0, 11, 9, 7, 6, 15, 13, 10, 14, 12
1, 3, 7, 4, 2, 9, 10, 8, 5, 6, 11, 0, 13, 14, 15, 12
2, 0, 7, 3, 1, 5, 6, 4, 10, 11, 12, 8, 9, 13, 14, 15
5, 1, 2, 4, 6, 3, 0, 7, 9, 15, 11, 8, 13, 10, 14, 12
1, 2, 3, 4, 5, 10, 6, 8, 13, 15, 9, 0, 14, 7, 12, 11
1, 2, 3, 4, 5, 14, 10, 6, 13, 9, 7, 8, 0, 11, 15, 12
1, 2, 4, 8, 5, 7, 3, 12, 9, 14, 10, 0, 13, 11, 6, 15
1, 8, 2, 3, 5, 12, 0, 4, 9, 6, 10, 7, 13, 14, 11, 15
1, 6, 2, 4, 9, 3, 7, 8, 11, 5, 14, 12, 13, 10, 0, 15
1, 3, 4, 0, 9, 2, 7, 8, 10, 5, 11, 12, 6, 13, 14, 15
2, 9, 3, 4, 1, 5, 0, 8, 6, 11, 7, 12, 13, 10, 14, 15
5, 7, 1, 3, 0, 2, 8, 4, 9, 6, 11, 12, 13, 10, 14, 15
1, 3, 12, 4, 5, 6, 2, 7, 9, 0, 11, 8, 13, 10, 14, 15
1, 2, 3, 4, 9, 5, 14, 8, 7, 0, 6, 11, 13, 15, 10, 12
1, 2, 3, 0, 6, 13, 7, 4, 5, 10, 12, 8, 14, 9, 11, 15
10, 1, 3, 4, 5, 2, 6, 8, 9, 14, 7, 11, 0, 13, 15, 12
1, 2, 3, 0, 13, 5, 8, 4, 6, 10, 7, 11, 14, 9, 15, 12
1, 6, 2, 3, 5, 7, 10, 4, 9, 14, 8, 0, 13, 11, 15, 12
2, 3, 7, 4, 1, 5, 0, 8, 9, 13, 11, 12, 10, 6, 14, 15
