1, 2, 4, 0, 6, 7, 3, 8, 5, 9, 11, 12, 13, 10, 14, 15
1, 2, 3, 4, 5, 6, 8, 12, 9, 11, 7, 15, 13, 10, 0, 14
1, 2, 8, 0, 5, 6, 4, 3, 9, 10, 7, 12, 13, 14, 11, 15
1, 2, 3, 4, 6, 9, 7, 8, 13, 5, 10, 12, 0, 14, 11, 15
1, 2, 3, 4, 6, 9, 0, 8, 5, 10, 7, 12, 13, 14, 11, 15
1, 0, 3, 4, 9, 2, 6, 7, 10, 5, 11, 8, 13, 14, 15, 12
1, 3, 7, 4, 6, 2, 0, 8, 5, 9, 10, 12, 13, 14, 11, 15
1, 2, 3, 4, 5, 6, 8, 11, 13, 9, 10, 7, 0, 14, 15, 12
1, 2, 3, 4, 5, 10, 0, 8, 9, 14, 6, 11, 13, 15, 7, 12
1, 2, 3, 4, 5, 6, 8, 12, 10, 11, 7, 0, 9, 13, 14, 15
2, 5, 3, 4, 1, 6, 0, 7, 9, 10, 11, 8, 13, 14, 15, 12
2, 6, 3, 4, 1, 7, 0, 8, 5, 9, 11, 12, 13, 10, 14, 15
2, 3, 6, 4, 1, 5, 0, 7, 9, 10, 11, 8, 13, 14, 15, 12
1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 12, 0, 13, 14, 8, 15
1, 2, 3, 4, 5, 7, 8, 12, 9, 6, 11, 10, 13, 14, 0, 15
1, 2, 7, 0, 5, 6, 11, 3, 9, 10, 8, 4, 13, 14, 15, 12
1, 0, 2, 4, 5, 6, 3, 7, 9, 11, 12, 8, 13, 10, 14, 15
1, 2, 3, 4, 5, 7, 11, 8, 9, 0, 14, 12, 13, 6, 10, 15
1, 0, 2, 4, 5, 6, 3, 12, 9, 10, 8, 7, 13, 14, 11, 15
1, 6, 4, 0, 5, 3, 2, 8, 9, 10, 7, 11, 13, 14, 15, 12
1, 0, 3, 4, 5, 2, 7, 8, 13, 6, 10, 12, 14, 9, 11, 15
1, 6, 2, 4, 5, 3, 11, 7, 9, 10, 15, 8, 13, 14, 0, 12
1, 2, 3, 4, 5, 10, 6, 7, 9, 0, 15, 8, 13, 14, 12, 11
1, 2, 4, 8, 5, 7, 0, 3, 9, 6, 10, 12, 13, 14, 11, 15
1, 2, 7, 3, 0, 5, 6, 4, 9, 10, 12, 8, 13, 14, 11, 15
