2, 0, 3, 4, 1, 6, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15
1, 2, 8, 3, 5, 6, 0, 4, 9, 10, 7, 12, 13, 14, 11, 15
1, 3, 4, 0, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15
1, 3, 7, 4, 5, 2, 0, 8, 9, 6, 10, 11, 13, 14, 15, 12
1, 6, 2, 4, 0, 5, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15
1, 2, 3, 4, 5, 7, 10, 8, 9, 0, 6, 12, 13, 14, 11, 15
1, 2, 3, 0, 5, 6, 8, 4, 9, 11, 7, 12, 13, 10, 14, 15
1, 2, 3, 4, 5, 6, 8, 11, 9, 10, 15, 7, 13, 14, 0, 12
2, 0, 3, 4, 1, 5, 6, 8, 9, 10, 7, 12, 13, 14, 11, 15
1, 6, 2, 3, 5, 10, 7, 4, 9, 0, 11, 8, 13, 14, 15, 12
1, 0, 3, 4, 6, 2, 7, 8, 5, 9, 10, 12, 13, 14, 11, 15
1, 2, 3, 4, 5, 6, 0, 8, 9, 14, 7, 12, 13, 11, 10, 15
1, 2, 3, 4, 5, 10, 6, 7, 9, 14, 11, 8, 13, 15, 0, 12
1, 2, 3, 4, 0, 10, 6, 7, 5, 9, 11, 8, 13, 14, 15, 12
1, 2, 3, 4, 5, 10, 0, 8, 9, 7, 6, 11, 13, 14, 15, 12
1, 2, 3, 4, 9, 5, 7, 8, 6, 0, 10, 11, 13, 14, 15, 12
1, 2, 3, 4, 5, 10, 6, 7, 9, 14, 11, 8, 0, 13, 15, 12
1, 6, 2, 4, 5, 3, 0, 7, 9, 10, 11, 8, 13, 14, 15, 12
1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 12, 14, 11, 0, 15
1, 2, 7, 3, 5, 6, 11, 4, 9, 10, 8, 0, 13, 14, 15, 12
1, 2, 3, 4, 6, 7, 0, 8, 5, 9, 10, 11, 13, 14, 15, 12
1, 2, 3, 4, 5, 7, 8, 12, 9, 6, 10, 0, 13, 14, 11, 15
1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 8, 0, 13, 14, 15, 12
1, 2, 3, 4, 5, 7, 8, 12, 9, 6, 11, 0, 13, 10, 14, 15
1, 2, 3, 4, 5, 6, 12, 7, 9, 0, 10, 8, 13, 14, 11, 15
