6, 5, 1, 3, 7, 0, 2, 4, 9, 10, 11, 8, 13, 14, 15, 12
1, 2, 3, 4, 6, 10, 8, 0, 9, 11, 7, 12, 13, 5, 14, 15
5, 2, 0, 4, 9, 1, 3, 8, 13, 6, 7, 11, 14, 10, 15, 12
6, 1, 0, 4, 7, 3, 2, 8, 5, 10, 11, 12, 9, 13, 14, 15
1, 2, 7, 3, 5, 14, 10, 4, 0, 9, 6, 8, 13, 15, 11, 12
1, 2, 3, 4, 6, 7, 10, 0, 5, 13, 11, 8, 14, 9, 15, 12
1, 2, 0, 4, 5, 7, 3, 14, 9, 6, 12, 8, 13, 11, 10, 15
1, 2, 3, 4, 13, 5, 7, 8, 0, 9, 11, 12, 6, 10, 14, 15
1, 3, 0, 7, 5, 2, 4, 12, 9, 6, 10, 8, 13, 14, 11, 15
1, 2, 0, 8, 5, 10, 4, 6, 9, 7, 11, 3, 13, 14, 15, 12
1, 2, 4, 7, 6, 0, 3, 8, 5, 9, 11, 12, 13, 10, 14, 15
1, 3, 5, 4, 9, 2, 8, 0, 10, 7, 6, 11, 13, 14, 15, 12
1, 3, 4, 8, 5, 0, 15, 7, 9, 2, 6, 11, 13, 10, 14, 12
5, 1, 3, 4, 2, 10, 6, 7, 0, 14, 12, 8, 9, 13, 11, 15
0, 1, 3, 4, 5, 2, 6, 8, 14, 13, 7, 12, 9, 11, 10, 15
1, 2, 3, 4, 6, 13, 7, 8, 0, 5, 9, 11, 14, 15, 10, 12
5, 1, 3, 4, 2, 0, 6, 12, 9, 10, 8, 15, 13, 14, 7, 11
1, 6, 2, 3, 9, 0, 5, 4, 13, 10, 7, 8, 14, 15, 11, 12
1, 3, 4, 8, 5, 2, 15, 7, 9, 6, 14, 11, 13, 0, 10, 12
1, 2, 0, 4, 5, 6, 3, 8, 9, 11, 15, 12, 13, 10, 7, 14
1, 2, 3, 4, 5, 6, 7, 8, 14, 13, 9, 10, 15, 0, 12, 11
1, 2, 3, 4, 9, 5, 11, 6, 13, 10, 0, 8, 14, 15, 7, 12
1, 6, 2, 3, 10, 0, 11, 4, 5, 9, 8, 7, 13, 14, 15, 12
1, 6, 2, 4, 9, 5, 3, 8, 14, 7, 0, 12, 13, 11, 10, 15
2, 7, 0, 3, 1, 6, 12, 4, 5, 9, 10, 8, 13, 14, 11, 15
